,Ê±¼ä,Äê,ÔÂ,ÈÕ,Ð¡Ê±,Ç¿¶È±ê¼Ç,Î³¶È,¾­¶È,Ñ¹Á¦,OWD,¹ú¼Ê±àºÅ,ÆøÐýÐòºÅ,ÆøÐý±àºÅ,ÖÕ½á¼ÇÂ¼,¼ä¸ôÐ¡Ê±Êý,Ó¢ÎÄÃû³Æ,½µÓêÁ¿,¼¾½Ú,½µÓêÁ¿µÈ¼¶,form_dt,dispear_dt,peak_dt,lifespan,path_length,impact_area
1317,2013-09-04 18:00:00,2013,9,4,18,0,31.3,173.9,1012,10,0,17,1316,0,6,Yutu,0.0,Çï,1,2013-09-01 06:00:00,2013-09-05 06:00:00,2013-09-01 06:00:00,345600.0,743.1696008633158,54396.44987471674
1318,2013-09-05 00:00:00,2013,9,5,0,0,31.1,172.9,1012,10,0,17,1316,0,6,Yutu,0.0,Çï,1,2013-09-01 06:00:00,2013-09-05 06:00:00,2013-09-01 06:00:00,345600.0,743.1696008633158,54396.44987471674
1319,2013-09-05 06:00:00,2013,9,5,6,0,31.0,171.9,1012,10,0,17,1316,0,6,Yutu,0.0,Çï,1,2013-09-01 06:00:00,2013-09-05 06:00:00,2013-09-01 06:00:00,345600.0,743.1696008633158,54396.44987471674
1320,2013-08-31 12:00:00,2013,8,31,12,1,24.8,122.4,1006,13,0,18,1317,0,6,Toraji,0.0,ÏÄ,1,2013-08-31 12:00:00,2013-09-04 06:00:00,2013-09-04 00:00:00,324000.0,1422.9154013754642,135730.30109195944
1321,2013-08-31 18:00:00,2013,8,31,18,1,25.0,122.8,1004,13,0,18,1317,0,6,Toraji,0.0,ÏÄ,1,2013-08-31 12:00:00,2013-09-04 06:00:00,2013-09-04 00:00:00,324000.0,1422.9154013754642,135730.30109195944
1322,2013-09-01 00:00:00,2013,9,1,0,1,25.3,123.3,1004,15,0,18,1317,0,6,Toraji,10.1,Çï,1,2013-08-31 12:00:00,2013-09-04 06:00:00,2013-09-04 00:00:00,324000.0,1422.9154013754642,135730.30109195944
1323,2013-09-01 06:00:00,2013,9,1,6,1,25.6,123.8,1004,15,0,18,1317,0,6,Toraji,10.1,Çï,1,2013-08-31 12:00:00,2013-09-04 06:00:00,2013-09-04 00:00:00,324000.0,1422.9154013754642,135730.30109195944
1324,2013-09-01 12:00:00,2013,9,1,12,1,25.9,124.3,1004,15,0,18,1317,0,6,Toraji,10.1,Çï,1,2013-08-31 12:00:00,2013-09-04 06:00:00,2013-09-04 00:00:00,324000.0,1422.9154013754642,135730.30109195944
1325,2013-09-01 18:00:00,2013,9,1,18,2,26.2,124.7,1000,18,0,18,1317,0,6,Toraji,10.1,Çï,1,2013-08-31 12:00:00,2013-09-04 06:00:00,2013-09-04 00:00:00,324000.0,1422.9154013754642,135730.30109195944
1326,2013-09-02 00:00:00,2013,9,2,0,2,26.6,125.4,995,20,0,18,1317,0,6,Toraji,0.0,Çï,1,2013-08-31 12:00:00,2013-09-04 06:00:00,2013-09-04 00:00:00,324000.0,1422.9154013754642,135730.30109195944
1327,2013-09-02 06:00:00,2013,9,2,6,2,27.2,126.1,995,20,0,18,1317,0,6,Toraji,0.0,Çï,1,2013-08-31 12:00:00,2013-09-04 06:00:00,2013-09-04 00:00:00,324000.0,1422.9154013754642,135730.30109195944
1328,2013-09-02 12:00:00,2013,9,2,12,2,27.7,126.6,995,20,0,18,1317,0,6,Toraji,0.0,Çï,1,2013-08-31 12:00:00,2013-09-04 06:00:00,2013-09-04 00:00:00,324000.0,1422.9154013754642,135730.30109195944
1329,2013-09-02 18:00:00,2013,9,2,18,2,28.0,127.1,990,23,0,18,1317,0,6,Toraji,0.0,Çï,1,2013-08-31 12:00:00,2013-09-04 06:00:00,2013-09-04 00:00:00,324000.0,1422.9154013754642,135730.30109195944
1330,2013-09-03 00:00:00,2013,9,3,0,2,28.8,127.5,990,23,0,18,1317,0,6,Toraji,0.0,Çï,1,2013-08-31 12:00:00,2013-09-04 06:00:00,2013-09-04 00:00:00,324000.0,1422.9154013754642,135730.30109195944
1331,2013-09-03 06:00:00,2013,9,3,6,3,29.5,128.1,985,25,0,18,1317,0,6,Toraji,0.0,Çï,1,2013-08-31 12:00:00,2013-09-04 06:00:00,2013-09-04 00:00:00,324000.0,1422.9154013754642,135730.30109195944
1332,2013-09-03 12:00:00,2013,9,3,12,3,30.1,129.1,985,25,0,18,1317,0,6,Toraji,0.0,Çï,1,2013-08-31 12:00:00,2013-09-04 06:00:00,2013-09-04 00:00:00,324000.0,1422.9154013754642,135730.30109195944
1333,2013-09-03 18:00:00,2013,9,3,18,3,31.2,130.4,985,25,0,18,1317,0,6,Toraji,0.0,Çï,1,2013-08-31 12:00:00,2013-09-04 06:00:00,2013-09-04 00:00:00,324000.0,1422.9154013754642,135730.30109195944
1334,2013-09-04 00:00:00,2013,9,4,0,9,32.5,132.5,998,18,0,18,1317,0,6,Toraji,0.0,Çï,1,2013-08-31 12:00:00,2013-09-04 06:00:00,2013-09-04 00:00:00,324000.0,1422.9154013754642,135730.30109195944
1335,2013-09-04 06:00:00,2013,9,4,6,9,32.2,133.5,1002,15,0,18,1317,0,6,Toraji,0.0,Çï,1,2013-08-31 12:00:00,2013-09-04 06:00:00,2013-09-04 00:00:00,324000.0,1422.9154013754642,135730.30109195944
1336,2013-09-11 18:00:00,2013,9,11,18,1,19.6,148.2,1008,13,0,19,1318,1,6,Man-yi,0.0,Çï,1,2013-09-11 18:00:00,2013-09-17 00:00:00,2013-09-16 12:00:00,453600.0,4763.46323100786,439299.43821776024
1337,2013-09-12 00:00:00,2013,9,12,0,1,20.5,146.6,1008,13,0,19,1318,1,6,Man-yi,0.0,Çï,1,2013-09-11 18:00:00,2013-09-17 00:00:00,2013-09-16 12:00:00,453600.0,4763.46323100786,439299.43821776024
1338,2013-09-12 06:00:00,2013,9,12,6,1,20.8,145.7,1006,15,0,19,1318,1,6,Man-yi,0.0,Çï,1,2013-09-11 18:00:00,2013-09-17 00:00:00,2013-09-16 12:00:00,453600.0,4763.46323100786,439299.43821776024
1339,2013-09-12 12:00:00,2013,9,12,12,1,20.9,145.2,1004,15,0,19,1318,1,6,Man-yi,0.0,Çï,1,2013-09-11 18:00:00,2013-09-17 00:00:00,2013-09-16 12:00:00,453600.0,4763.46323100786,439299.43821776024
1340,2013-09-12 18:00:00,2013,9,12,18,1,21.0,144.5,1004,15,0,19,1318,1,6,Man-yi,0.0,Çï,1,2013-09-11 18:00:00,2013-09-17 00:00:00,2013-09-16 12:00:00,453600.0,4763.46323100786,439299.43821776024
1341,2013-09-13 00:00:00,2013,9,13,0,2,22.0,142.6,1000,18,0,19,1318,1,6,Man-yi,0.0,Çï,1,2013-09-11 18:00:00,2013-09-17 00:00:00,2013-09-16 12:00:00,453600.0,4763.46323100786,439299.43821776024
1342,2013-09-13 06:00:00,2013,9,13,6,2,22.8,140.8,998,18,0,19,1318,1,6,Man-yi,0.0,Çï,1,2013-09-11 18:00:00,2013-09-17 00:00:00,2013-09-16 12:00:00,453600.0,4763.46323100786,439299.43821776024
1343,2013-09-13 12:00:00,2013,9,13,12,2,23.3,139.9,998,18,0,19,1318,1,6,Man-yi,0.0,Çï,1,2013-09-11 18:00:00,2013-09-17 00:00:00,2013-09-16 12:00:00,453600.0,4763.46323100786,439299.43821776024
1344,2013-09-13 18:00:00,2013,9,13,18,2,23.5,138.8,994,20,0,19,1318,1,6,Man-yi,0.0,Çï,1,2013-09-11 18:00:00,2013-09-17 00:00:00,2013-09-16 12:00:00,453600.0,4763.46323100786,439299.43821776024
1345,2013-09-14 00:00:00,2013,9,14,0,2,24.2,137.5,990,23,0,19,1318,1,6,Man-yi,0.0,Çï,1,2013-09-11 18:00:00,2013-09-17 00:00:00,2013-09-16 12:00:00,453600.0,4763.46323100786,439299.43821776024
1346,2013-09-14 06:00:00,2013,9,14,6,3,25.1,136.6,985,25,0,19,1318,1,6,Man-yi,0.0,Çï,1,2013-09-11 18:00:00,2013-09-17 00:00:00,2013-09-16 12:00:00,453600.0,4763.46323100786,439299.43821776024
1347,2013-09-14 12:00:00,2013,9,14,12,3,26.3,135.6,985,25,0,19,1318,1,6,Man-yi,0.0,Çï,1,2013-09-11 18:00:00,2013-09-17 00:00:00,2013-09-16 12:00:00,453600.0,4763.46323100786,439299.43821776024
1348,2013-09-14 18:00:00,2013,9,14,18,3,27.3,135.0,985,25,0,19,1318,1,6,Man-yi,0.0,Çï,1,2013-09-11 18:00:00,2013-09-17 00:00:00,2013-09-16 12:00:00,453600.0,4763.46323100786,439299.43821776024
1349,2013-09-15 00:00:00,2013,9,15,0,3,28.6,134.4,980,25,0,19,1318,1,6,Man-yi,0.0,Çï,1,2013-09-11 18:00:00,2013-09-17 00:00:00,2013-09-16 12:00:00,453600.0,4763.46323100786,439299.43821776024
1350,2013-09-15 06:00:00,2013,9,15,6,3,30.1,134.5,975,28,0,19,1318,1,6,Man-yi,0.0,Çï,1,2013-09-11 18:00:00,2013-09-17 00:00:00,2013-09-16 12:00:00,453600.0,4763.46323100786,439299.43821776024
1351,2013-09-15 12:00:00,2013,9,15,12,3,31.5,135.1,970,30,0,19,1318,1,6,Man-yi,0.0,Çï,1,2013-09-11 18:00:00,2013-09-17 00:00:00,2013-09-16 12:00:00,453600.0,4763.46323100786,439299.43821776024
1352,2013-09-15 18:00:00,2013,9,15,18,3,32.9,135.9,970,30,0,19,1318,1,6,Man-yi,0.0,Çï,1,2013-09-11 18:00:00,2013-09-17 00:00:00,2013-09-16 12:00:00,453600.0,4763.46323100786,439299.43821776024
1353,2013-09-16 00:00:00,2013,9,16,0,3,35.2,137.6,975,28,0,19,1318,1,6,Man-yi,0.0,Çï,1,2013-09-11 18:00:00,2013-09-17 00:00:00,2013-09-16 12:00:00,453600.0,4763.46323100786,439299.43821776024
1354,2013-09-16 06:00:00,2013,9,16,6,3,37.9,141.2,980,25,0,19,1318,1,6,Man-yi,0.0,Çï,1,2013-09-11 18:00:00,2013-09-17 00:00:00,2013-09-16 12:00:00,453600.0,4763.46323100786,439299.43821776024
1355,2013-09-16 12:00:00,2013,9,16,12,9,40.8,144.4,980,20,0,19,1318,1,6,Man-yi,0.0,Çï,1,2013-09-11 18:00:00,2013-09-17 00:00:00,2013-09-16 12:00:00,453600.0,4763.46323100786,439299.43821776024
1356,2013-09-16 18:00:00,2013,9,16,18,9,45.0,149.9,980,15,0,19,1318,1,6,Man-yi,0.0,Çï,1,2013-09-11 18:00:00,2013-09-17 00:00:00,2013-09-16 12:00:00,453600.0,4763.46323100786,439299.43821776024
1357,2013-09-17 00:00:00,2013,9,17,0,9,50.0,154.0,980,15,0,19,1318,1,6,Man-yi,0.0,Çï,1,2013-09-11 18:00:00,2013-09-17 00:00:00,2013-09-16 12:00:00,453600.0,4763.46323100786,439299.43821776024
1358,2013-09-16 06:00:00,2013,9,16,6,1,17.5,132.4,1006,13,0,20,1319,0,6,Usagi,0.0,Çï,1,2013-09-16 06:00:00,2013-09-24 00:00:00,2013-09-19 12:00:00,669600.0,2870.365941597488,351311.00648704806
1359,2013-09-16 12:00:00,2013,9,16,12,1,17.1,132.2,1002,15,0,20,1319,0,6,Usagi,0.0,Çï,1,2013-09-16 06:00:00,2013-09-24 00:00:00,2013-09-19 12:00:00,669600.0,2870.365941597488,351311.00648704806
1360,2013-09-16 18:00:00,2013,9,16,18,2,17.3,132.0,1000,18,0,20,1319,0,6,Usagi,0.0,Çï,1,2013-09-16 06:00:00,2013-09-24 00:00:00,2013-09-19 12:00:00,669600.0,2870.365941597488,351311.00648704806
1361,2013-09-17 00:00:00,2013,9,17,0,2,17.6,131.6,1000,18,0,20,1319,0,6,Usagi,0.0,Çï,1,2013-09-16 06:00:00,2013-09-24 00:00:00,2013-09-19 12:00:00,669600.0,2870.365941597488,351311.00648704806
1362,2013-09-17 06:00:00,2013,9,17,6,2,17.6,131.2,1000,18,0,20,1319,0,6,Usagi,0.0,Çï,1,2013-09-16 06:00:00,2013-09-24 00:00:00,2013-09-19 12:00:00,669600.0,2870.365941597488,351311.00648704806
1363,2013-09-17 12:00:00,2013,9,17,12,2,17.4,130.9,996,20,0,20,1319,0,6,Usagi,0.0,Çï,1,2013-09-16 06:00:00,2013-09-24 00:00:00,2013-09-19 12:00:00,669600.0,2870.365941597488,351311.00648704806
1364,2013-09-17 18:00:00,2013,9,17,18,2,17.2,130.7,990,23,0,20,1319,0,6,Usagi,0.0,Çï,1,2013-09-16 06:00:00,2013-09-24 00:00:00,2013-09-19 12:00:00,669600.0,2870.365941597488,351311.00648704806
1365,2013-09-18 00:00:00,2013,9,18,0,3,17.0,130.5,985,25,0,20,1319,0,6,Usagi,0.0,Çï,1,2013-09-16 06:00:00,2013-09-24 00:00:00,2013-09-19 12:00:00,669600.0,2870.365941597488,351311.00648704806
1366,2013-09-18 06:00:00,2013,9,18,6,3,17.2,130.1,982,28,0,20,1319,0,6,Usagi,0.0,Çï,1,2013-09-16 06:00:00,2013-09-24 00:00:00,2013-09-19 12:00:00,669600.0,2870.365941597488,351311.00648704806
1367,2013-09-18 12:00:00,2013,9,18,12,4,17.3,129.6,975,33,0,20,1319,0,6,Usagi,0.0,Çï,1,2013-09-16 06:00:00,2013-09-24 00:00:00,2013-09-19 12:00:00,669600.0,2870.365941597488,351311.00648704806
1368,2013-09-18 18:00:00,2013,9,18,18,4,17.2,128.7,965,38,0,20,1319,0,6,Usagi,0.0,Çï,1,2013-09-16 06:00:00,2013-09-24 00:00:00,2013-09-19 12:00:00,669600.0,2870.365941597488,351311.00648704806
1369,2013-09-19 00:00:00,2013,9,19,0,4,17.0,128.3,960,40,0,20,1319,0,6,Usagi,0.0,Çï,1,2013-09-16 06:00:00,2013-09-24 00:00:00,2013-09-19 12:00:00,669600.0,2870.365941597488,351311.00648704806
1370,2013-09-19 06:00:00,2013,9,19,6,5,17.5,128.0,945,48,0,20,1319,0,6,Usagi,0.0,Çï,1,2013-09-16 06:00:00,2013-09-24 00:00:00,2013-09-19 12:00:00,669600.0,2870.365941597488,351311.00648704806
1371,2013-09-19 12:00:00,2013,9,19,12,6,18.2,127.2,920,58,0,20,1319,0,6,Usagi,0.0,Çï,1,2013-09-16 06:00:00,2013-09-24 00:00:00,2013-09-19 12:00:00,669600.0,2870.365941597488,351311.00648704806
1372,2013-09-19 18:00:00,2013,9,19,18,6,18.8,126.4,915,60,0,20,1319,0,6,Usagi,0.0,Çï,1,2013-09-16 06:00:00,2013-09-24 00:00:00,2013-09-19 12:00:00,669600.0,2870.365941597488,351311.00648704806
1373,2013-09-20 00:00:00,2013,9,20,0,6,19.3,125.5,915,60,0,20,1319,0,6,Usagi,0.6,Çï,1,2013-09-16 06:00:00,2013-09-24 00:00:00,2013-09-19 12:00:00,669600.0,2870.365941597488,351311.00648704806
1374,2013-09-20 06:00:00,2013,9,20,6,6,19.7,124.6,915,60,0,20,1319,0,6,Usagi,0.6,Çï,1,2013-09-16 06:00:00,2013-09-24 00:00:00,2013-09-19 12:00:00,669600.0,2870.365941597488,351311.00648704806
1375,2013-09-20 12:00:00,2013,9,20,12,6,20.1,123.8,920,58,0,20,1319,0,6,Usagi,0.6,Çï,1,2013-09-16 06:00:00,2013-09-24 00:00:00,2013-09-19 12:00:00,669600.0,2870.365941597488,351311.00648704806
1376,2013-09-20 18:00:00,2013,9,20,18,6,20.4,122.7,920,58,0,20,1319,0,6,Usagi,0.6,Çï,1,2013-09-16 06:00:00,2013-09-24 00:00:00,2013-09-19 12:00:00,669600.0,2870.365941597488,351311.00648704806
1377,2013-09-21 00:00:00,2013,9,21,0,6,20.6,121.8,925,55,0,20,1319,0,6,Usagi,2.6,Çï,1,2013-09-16 06:00:00,2013-09-24 00:00:00,2013-09-19 12:00:00,669600.0,2870.365941597488,351311.00648704806
1378,2013-09-21 06:00:00,2013,9,21,6,6,20.8,120.8,925,55,0,20,1319,0,6,Usagi,2.6,Çï,1,2013-09-16 06:00:00,2013-09-24 00:00:00,2013-09-19 12:00:00,669600.0,2870.365941597488,351311.00648704806
1379,2013-09-21 12:00:00,2013,9,21,12,6,21.1,119.8,930,52,0,20,1319,0,6,Usagi,2.6,Çï,1,2013-09-16 06:00:00,2013-09-24 00:00:00,2013-09-19 12:00:00,669600.0,2870.365941597488,351311.00648704806
1380,2013-09-21 18:00:00,2013,9,21,18,5,21.4,118.9,930,50,0,20,1319,0,6,Usagi,2.6,Çï,1,2013-09-16 06:00:00,2013-09-24 00:00:00,2013-09-19 12:00:00,669600.0,2870.365941597488,351311.00648704806
1381,2013-09-22 00:00:00,2013,9,22,0,5,21.8,117.9,930,50,0,20,1319,0,6,Usagi,0.8,Çï,1,2013-09-16 06:00:00,2013-09-24 00:00:00,2013-09-19 12:00:00,669600.0,2870.365941597488,351311.00648704806
1382,2013-09-22 06:00:00,2013,9,22,6,5,22.4,116.8,930,50,0,20,1319,0,6,Usagi,0.8,Çï,1,2013-09-16 06:00:00,2013-09-24 00:00:00,2013-09-19 12:00:00,669600.0,2870.365941597488,351311.00648704806
1383,2013-09-22 12:00:00,2013,9,22,12,5,22.8,115.4,935,45,0,20,1319,0,6,Usagi,0.8,Çï,1,2013-09-16 06:00:00,2013-09-24 00:00:00,2013-09-19 12:00:00,669600.0,2870.365941597488,351311.00648704806
1384,2013-09-22 18:00:00,2013,9,22,18,4,23.1,113.9,975,33,0,20,1319,0,6,Usagi,0.8,Çï,1,2013-09-16 06:00:00,2013-09-24 00:00:00,2013-09-19 12:00:00,669600.0,2870.365941597488,351311.00648704806
1385,2013-09-23 00:00:00,2013,9,23,0,1,23.7,112.3,988,16,0,20,1319,0,6,Usagi,97.8,Çï,4,2013-09-16 06:00:00,2013-09-24 00:00:00,2013-09-19 12:00:00,669600.0,2870.365941597488,351311.00648704806
1386,2013-09-23 06:00:00,2013,9,23,6,1,24.2,111.2,994,13,0,20,1319,0,6,Usagi,97.8,Çï,4,2013-09-16 06:00:00,2013-09-24 00:00:00,2013-09-19 12:00:00,669600.0,2870.365941597488,351311.00648704806
1387,2013-09-23 12:00:00,2013,9,23,12,1,24.7,109.9,998,13,0,20,1319,0,6,Usagi,97.8,Çï,4,2013-09-16 06:00:00,2013-09-24 00:00:00,2013-09-19 12:00:00,669600.0,2870.365941597488,351311.00648704806
1388,2013-09-23 18:00:00,2013,9,23,18,0,25.1,108.8,1000,10,0,20,1319,0,6,Usagi,97.8,Çï,4,2013-09-16 06:00:00,2013-09-24 00:00:00,2013-09-19 12:00:00,669600.0,2870.365941597488,351311.00648704806
1389,2013-09-24 00:00:00,2013,9,24,0,0,24.8,107.8,1002,10,0,20,1319,0,6,Usagi,0.2,Çï,1,2013-09-16 06:00:00,2013-09-24 00:00:00,2013-09-19 12:00:00,669600.0,2870.365941597488,351311.00648704806
1390,2013-09-17 00:00:00,2013,9,17,0,1,15.4,112.2,1000,13,0,21,0,0,6,3,0.0,Çï,1,2013-08-17 00:00:00,2013-09-19 00:00:00,2013-08-17 00:00:00,2851200.0,3315.095980576423,274172.66768474254
1391,2013-09-17 06:00:00,2013,9,17,6,1,15.6,112.1,998,15,0,21,0,0,6,3,0.0,Çï,1,2013-08-17 00:00:00,2013-09-19 00:00:00,2013-08-17 00:00:00,2851200.0,3315.095980576423,274172.66768474254
1392,2013-09-17 12:00:00,2013,9,17,12,1,15.8,112.0,998,15,0,21,0,0,6,3,0.0,Çï,1,2013-08-17 00:00:00,2013-09-19 00:00:00,2013-08-17 00:00:00,2851200.0,3315.095980576423,274172.66768474254
1393,2013-09-17 18:00:00,2013,9,17,18,1,16.0,111.8,998,15,0,21,0,0,6,3,0.0,Çï,1,2013-08-17 00:00:00,2013-09-19 00:00:00,2013-08-17 00:00:00,2851200.0,3315.095980576423,274172.66768474254
1394,2013-09-18 00:00:00,2013,9,18,0,1,16.1,111.5,998,15,0,21,0,0,6,3,0.0,Çï,1,2013-08-17 00:00:00,2013-09-19 00:00:00,2013-08-17 00:00:00,2851200.0,3315.095980576423,274172.66768474254
1395,2013-09-18 06:00:00,2013,9,18,6,1,16.2,110.5,998,15,0,21,0,0,6,3,0.0,Çï,1,2013-08-17 00:00:00,2013-09-19 00:00:00,2013-08-17 00:00:00,2851200.0,3315.095980576423,274172.66768474254
1396,2013-09-18 12:00:00,2013,9,18,12,1,16.2,109.6,998,15,0,21,0,0,6,3,0.0,Çï,1,2013-08-17 00:00:00,2013-09-19 00:00:00,2013-08-17 00:00:00,2851200.0,3315.095980576423,274172.66768474254
1397,2013-09-18 18:00:00,2013,9,18,18,1,15.9,108.4,995,15,0,21,0,0,6,3,0.0,Çï,1,2013-08-17 00:00:00,2013-09-19 00:00:00,2013-08-17 00:00:00,2851200.0,3315.095980576423,274172.66768474254
1398,2013-09-19 00:00:00,2013,9,19,0,1,15.9,106.9,998,13,0,21,0,0,6,3,0.0,Çï,1,2013-08-17 00:00:00,2013-09-19 00:00:00,2013-08-17 00:00:00,2851200.0,3315.095980576423,274172.66768474254
1399,2013-09-19 06:00:00,2013,9,19,6,0,14.5,148.5,1004,10,0,22,1320,1,6,Pabuk,0.0,Çï,1,2013-09-19 06:00:00,2013-09-27 06:00:00,2013-09-27 00:00:00,691200.0,4403.206927625664,464881.9771534246
1400,2013-09-19 12:00:00,2013,9,19,12,0,15.1,149.1,1004,10,0,22,1320,1,6,Pabuk,0.0,Çï,1,2013-09-19 06:00:00,2013-09-27 06:00:00,2013-09-27 00:00:00,691200.0,4403.206927625664,464881.9771534246
1401,2013-09-19 18:00:00,2013,9,19,18,1,15.7,149.3,1002,13,0,22,1320,1,6,Pabuk,0.0,Çï,1,2013-09-19 06:00:00,2013-09-27 06:00:00,2013-09-27 00:00:00,691200.0,4403.206927625664,464881.9771534246
1402,2013-09-20 00:00:00,2013,9,20,0,1,16.5,149.5,1002,13,0,22,1320,1,6,Pabuk,0.0,Çï,1,2013-09-19 06:00:00,2013-09-27 06:00:00,2013-09-27 00:00:00,691200.0,4403.206927625664,464881.9771534246
1403,2013-09-20 06:00:00,2013,9,20,6,1,18.2,149.0,1000,13,0,22,1320,1,6,Pabuk,0.0,Çï,1,2013-09-19 06:00:00,2013-09-27 06:00:00,2013-09-27 00:00:00,691200.0,4403.206927625664,464881.9771534246
1404,2013-09-20 12:00:00,2013,9,20,12,1,19.0,148.0,1000,15,0,22,1320,1,6,Pabuk,0.0,Çï,1,2013-09-19 06:00:00,2013-09-27 06:00:00,2013-09-27 00:00:00,691200.0,4403.206927625664,464881.9771534246
1405,2013-09-20 18:00:00,2013,9,20,18,1,19.6,146.6,998,15,0,22,1320,1,6,Pabuk,0.0,Çï,1,2013-09-19 06:00:00,2013-09-27 06:00:00,2013-09-27 00:00:00,691200.0,4403.206927625664,464881.9771534246
1406,2013-09-21 00:00:00,2013,9,21,0,1,19.7,145.9,998,15,0,22,1320,1,6,Pabuk,0.0,Çï,1,2013-09-19 06:00:00,2013-09-27 06:00:00,2013-09-27 00:00:00,691200.0,4403.206927625664,464881.9771534246
1407,2013-09-21 06:00:00,2013,9,21,6,2,19.9,145.1,996,18,0,22,1320,1,6,Pabuk,0.0,Çï,1,2013-09-19 06:00:00,2013-09-27 06:00:00,2013-09-27 00:00:00,691200.0,4403.206927625664,464881.9771534246
1408,2013-09-21 12:00:00,2013,9,21,12,2,20.2,144.5,996,18,0,22,1320,1,6,Pabuk,0.0,Çï,1,2013-09-19 06:00:00,2013-09-27 06:00:00,2013-09-27 00:00:00,691200.0,4403.206927625664,464881.9771534246
1409,2013-09-21 18:00:00,2013,9,21,18,2,20.7,144.1,992,20,0,22,1320,1,6,Pabuk,0.0,Çï,1,2013-09-19 06:00:00,2013-09-27 06:00:00,2013-09-27 00:00:00,691200.0,4403.206927625664,464881.9771534246
1410,2013-09-22 00:00:00,2013,9,22,0,2,21.4,143.3,990,23,0,22,1320,1,6,Pabuk,0.0,Çï,1,2013-09-19 06:00:00,2013-09-27 06:00:00,2013-09-27 00:00:00,691200.0,4403.206927625664,464881.9771534246
1411,2013-09-22 06:00:00,2013,9,22,6,3,22.1,142.6,985,25,0,22,1320,1,6,Pabuk,0.0,Çï,1,2013-09-19 06:00:00,2013-09-27 06:00:00,2013-09-27 00:00:00,691200.0,4403.206927625664,464881.9771534246
1412,2013-09-22 12:00:00,2013,9,22,12,3,22.7,142.2,985,25,0,22,1320,1,6,Pabuk,0.0,Çï,1,2013-09-19 06:00:00,2013-09-27 06:00:00,2013-09-27 00:00:00,691200.0,4403.206927625664,464881.9771534246
1413,2013-09-22 18:00:00,2013,9,22,18,3,23.1,141.8,985,25,0,22,1320,1,6,Pabuk,0.0,Çï,1,2013-09-19 06:00:00,2013-09-27 06:00:00,2013-09-27 00:00:00,691200.0,4403.206927625664,464881.9771534246
1414,2013-09-23 00:00:00,2013,9,23,0,3,23.9,141.5,985,25,0,22,1320,1,6,Pabuk,0.0,Çï,1,2013-09-19 06:00:00,2013-09-27 06:00:00,2013-09-27 00:00:00,691200.0,4403.206927625664,464881.9771534246
1415,2013-09-23 06:00:00,2013,9,23,6,3,24.8,141.1,980,28,0,22,1320,1,6,Pabuk,0.0,Çï,1,2013-09-19 06:00:00,2013-09-27 06:00:00,2013-09-27 00:00:00,691200.0,4403.206927625664,464881.9771534246
1416,2013-09-23 12:00:00,2013,9,23,12,4,25.1,140.5,970,33,0,22,1320,1,6,Pabuk,0.0,Çï,1,2013-09-19 06:00:00,2013-09-27 06:00:00,2013-09-27 00:00:00,691200.0,4403.206927625664,464881.9771534246
1417,2013-09-23 18:00:00,2013,9,23,18,4,25.5,140.2,970,33,0,22,1320,1,6,Pabuk,0.0,Çï,1,2013-09-19 06:00:00,2013-09-27 06:00:00,2013-09-27 00:00:00,691200.0,4403.206927625664,464881.9771534246
1418,2013-09-24 00:00:00,2013,9,24,0,4,25.9,139.8,970,33,0,22,1320,1,6,Pabuk,0.0,Çï,1,2013-09-19 06:00:00,2013-09-27 06:00:00,2013-09-27 00:00:00,691200.0,4403.206927625664,464881.9771534246
1419,2013-09-24 06:00:00,2013,9,24,6,4,26.2,139.3,970,33,0,22,1320,1,6,Pabuk,0.0,Çï,1,2013-09-19 06:00:00,2013-09-27 06:00:00,2013-09-27 00:00:00,691200.0,4403.206927625664,464881.9771534246
1420,2013-09-24 12:00:00,2013,9,24,12,4,26.7,138.9,965,38,0,22,1320,1,6,Pabuk,0.0,Çï,1,2013-09-19 06:00:00,2013-09-27 06:00:00,2013-09-27 00:00:00,691200.0,4403.206927625664,464881.9771534246
1421,2013-09-24 18:00:00,2013,9,24,18,4,27.6,138.5,965,38,0,22,1320,1,6,Pabuk,0.0,Çï,1,2013-09-19 06:00:00,2013-09-27 06:00:00,2013-09-27 00:00:00,691200.0,4403.206927625664,464881.9771534246
1422,2013-09-25 00:00:00,2013,9,25,0,4,28.5,138.5,965,38,0,22,1320,1,6,Pabuk,0.0,Çï,1,2013-09-19 06:00:00,2013-09-27 06:00:00,2013-09-27 00:00:00,691200.0,4403.206927625664,464881.9771534246
1423,2013-09-25 06:00:00,2013,9,25,6,4,29.5,139.0,965,38,0,22,1320,1,6,Pabuk,0.0,Çï,1,2013-09-19 06:00:00,2013-09-27 06:00:00,2013-09-27 00:00:00,691200.0,4403.206927625664,464881.9771534246
1424,2013-09-25 12:00:00,2013,9,25,12,4,30.4,140.1,965,38,0,22,1320,1,6,Pabuk,0.0,Çï,1,2013-09-19 06:00:00,2013-09-27 06:00:00,2013-09-27 00:00:00,691200.0,4403.206927625664,464881.9771534246
1425,2013-09-25 18:00:00,2013,9,25,18,4,31.0,141.5,965,38,0,22,1320,1,6,Pabuk,0.0,Çï,1,2013-09-19 06:00:00,2013-09-27 06:00:00,2013-09-27 00:00:00,691200.0,4403.206927625664,464881.9771534246
